identifier	sample_id	contig_id	BGC_start	BGC_end	BGC_length	deepBGC	GECCO	antiSMASH	merged	Product_class	Tool_representative	BGC_probability	mmseqs_lineage_contig
JAE010_NODE_2135_0	JAE010-metaspades	NODE_2135_length_5828_cov_11.156418	96.0	5669.0	5573.0	Yes			1	Unknown	deepBGC	0.82438	
JAE010_NODE_2140_0	JAE010-metaspades	NODE_2140_length_5817_cov_17.618188	29.0	5657.0	5628.0	Yes			1	Polyketide	deepBGC	0.72544	
JAE010_NODE_2152_0	JAE010-metaspades	NODE_2152_length_5801_cov_9.876610	78.0	5413.0	5335.0	Yes			1	Unknown	deepBGC	0.6265	
JAE010_NODE_22_0	JAE010-metaspades	NODE_22_length_131511_cov_10.254366	48705.0	56755.0	8050.0	Yes			1	Unknown	deepBGC	0.7045	
JAE010_NODE_2226_0	JAE010-metaspades	NODE_2226_length_5664_cov_11.542343	1024.0	4702.0	3678.0	Yes			1	Unknown	deepBGC	0.70457	
JAE010_NODE_2257_0	JAE010-metaspades	NODE_2257_length_5627_cov_6.673546	619.0	5501.0	4882.0	Yes			1	Unknown	deepBGC	0.64901	
JAE010_NODE_2260_0	JAE010-metaspades	NODE_2260_length_5625_cov_5.304309	564.0	5229.0	4665.0	Yes			1	Unknown	deepBGC	0.71459	
JAE010_NODE_227_0	JAE010-metaspades	NODE_227_length_26615_cov_33.083547	3917.0	9464.0	5547.0	Yes			1	RiPP	deepBGC	0.73152	
JAE010_NODE_228_0	JAE010-metaspades	NODE_228_length_26502_cov_26.470904	6468.0	15409.0	8941.0	Yes			1	RiPP	deepBGC	0.60931	
JAE010_NODE_23_0	JAE010-metaspades	NODE_23_length_131311_cov_10.247539	76294.0	126649.0	50355.0	Yes	Yes		3	NRP	deepBGC	0.86226	
JAE010_NODE_2316_0	JAE010-metaspades	NODE_2316_length_5545_cov_10.608197	157.0	5158.0	5001.0	Yes			1	Unknown	deepBGC	0.60635	
JAE010_NODE_2346_0	JAE010-metaspades	NODE_2346_length_5496_cov_15.067451	93.0	5450.0	5357.0	Yes			1	Unknown	deepBGC	0.61402	
JAE010_NODE_2357_0	JAE010-metaspades	NODE_2357_length_5469_cov_5.818803	15.0	3135.0	3120.0	Yes			1	Unknown	deepBGC	0.82216	
JAE010_NODE_2359_0	JAE010-metaspades	NODE_2359_length_5462_cov_4.983910	257.0	5385.0	5128.0	Yes			1	Unknown	deepBGC	0.66311	
JAE010_NODE_2372_0	JAE010-metaspades	NODE_2372_length_5450_cov_4.349954	367.0	4607.0	4240.0	Yes			1	Polyketide	deepBGC	0.66414	
JAE010_NODE_24_0	JAE010-metaspades	NODE_24_length_130498_cov_10.558175	95818.0	99176.0	3358.0	Yes			1	RiPP	deepBGC	0.61673	
JAE010_NODE_240_0	JAE010-metaspades	NODE_240_length_25592_cov_6.459882	286.0	24675.0	24389.0	Yes	Yes		2	Polyketide	GECCO	0.9976083284216744	
JAE010_NODE_241_0	JAE010-metaspades	NODE_241_length_25562_cov_27.619751	225.0	25505.0	25280.0	Yes			1	Polyketide	deepBGC	0.83163	
JAE010_NODE_2423_0	JAE010-metaspades	NODE_2423_length_5391_cov_10.226199	148.0	4439.0	4291.0	Yes			1	Unknown	deepBGC	0.71018	
JAE010_NODE_243_0	JAE010-metaspades	NODE_243_length_25407_cov_29.332873	86.0	25084.0	24998.0	Yes			1	Unknown	deepBGC	0.72161	
JAE010_NODE_2448_0	JAE010-metaspades	NODE_2448_length_5360_cov_12.120829	25.0	4614.0	4589.0	Yes			1	Unknown	deepBGC	0.62273	
JAE010_NODE_2481_0	JAE010-metaspades	NODE_2481_length_5318_cov_2.961619	18.0	4329.0	4311.0	Yes			1	Polyketide	deepBGC	0.63394	
JAE010_NODE_2483_0	JAE010-metaspades	NODE_2483_length_5315_cov_5.502091	329.0	5218.0	4889.0	Yes			1	Unknown	deepBGC	0.70857	
JAE010_NODE_2528_0	JAE010-metaspades	NODE_2528_length_5254_cov_8.581650	96.0	4494.0	4398.0	Yes			1	Unknown	deepBGC	0.91286	
JAE010_NODE_2548_0	JAE010-metaspades	NODE_2548_length_5240_cov_3.101639	275.0	4851.0	4576.0	Yes			1	Unknown	deepBGC	0.96931	
JAE010_NODE_2565_0	JAE010-metaspades	NODE_2565_length_5224_cov_3.977365	307.0	4569.0	4262.0	Yes			1	Unknown	deepBGC	0.70318	
JAE010_NODE_2582_0	JAE010-metaspades	NODE_2582_length_5200_cov_3.747522	137.0	3380.0	3243.0	Yes			1	Unknown	deepBGC	0.67885	
JAE010_NODE_2583_0	JAE010-metaspades	NODE_2583_length_5196_cov_47.485703	747.0	4769.0	4022.0	Yes			1	RiPP	deepBGC	0.64899	
JAE010_NODE_2604_0	JAE010-metaspades	NODE_2604_length_5173_cov_19.813013	149.0	5080.0	4931.0	Yes			1	Unknown	deepBGC	0.65848	
JAE010_NODE_2619_0	JAE010-metaspades	NODE_2619_length_5145_cov_4.512770	65.0	4747.0	4682.0	Yes			1	Unknown	deepBGC	0.75796	
JAE010_NODE_2635_0	JAE010-metaspades	NODE_2635_length_5127_cov_16.416009	70.0	5019.0	4949.0	Yes			1	RiPP	deepBGC	0.92591	
JAE010_NODE_265_0	JAE010-metaspades	NODE_265_length_23215_cov_19.883117	2804.0	22701.0	19897.0	Yes	Yes		2	NRP	deepBGC	0.98203	
JAE010_NODE_2678_0	JAE010-metaspades	NODE_2678_length_5057_cov_3.644342	3.0	5014.0	5011.0		Yes		1	RiPP	GECCO	0.8267647183814995	
JAE010_NODE_2681_0	JAE010-metaspades	NODE_2681_length_5053_cov_3.756903	633.0	5010.0	4377.0	Yes			1	Unknown	deepBGC	0.65263	
JAE010_NODE_2690_0	JAE010-metaspades	NODE_2690_length_5043_cov_12.128909	212.0	4795.0	4583.0	Yes			1	Polyketide	deepBGC	0.91836	
JAE010_NODE_271_0	JAE010-metaspades	NODE_271_length_22774_cov_8.549584	1810.0	16020.0	14210.0	Yes			1	RiPP	deepBGC	0.66722	
JAE010_NODE_273_0	JAE010-metaspades	NODE_273_length_22723_cov_7.493383	3.0	22109.0	22106.0		Yes		1	NRP	GECCO	0.9954354824218168	
JAE010_NODE_2743_0	JAE010-metaspades	NODE_2743_length_4998_cov_8.771596	67.0	4619.0	4552.0	Yes			1	Unknown	deepBGC	0.71798	
JAE010_NODE_2767_0	JAE010-metaspades	NODE_2767_length_4973_cov_47.009760	44.0	3847.0	3803.0	Yes			1	RiPP	deepBGC	0.7041	
JAE010_NODE_2774_0	JAE010-metaspades	NODE_2774_length_4967_cov_20.312296	228.0	4918.0	4690.0	Yes			1	Unknown	deepBGC	0.60091	
JAE010_NODE_2817_0	JAE010-metaspades	NODE_2817_length_4926_cov_6.179840	344.0	4892.0	4548.0	Yes			1	Unknown	deepBGC	0.98775	
JAE010_NODE_29_0	JAE010-metaspades	NODE_29_length_113596_cov_29.165931	4841.0	12605.0	7764.0	Yes			1	Polyketide	deepBGC	0.64721	
JAE010_NODE_2916_0	JAE010-metaspades	NODE_2916_length_4822_cov_2.845605	22.0	4736.0	4714.0	Yes			1	Polyketide	deepBGC	0.65527	
JAE010_NODE_2945_0	JAE010-metaspades	NODE_2945_length_4792_cov_3.969179	17.0	4721.0	4704.0	Yes			1	Unknown	deepBGC	0.83552	
JAE010_NODE_2956_0	JAE010-metaspades	NODE_2956_length_4784_cov_4.249947	82.0	3986.0	3904.0	Yes			1	Unknown	deepBGC	0.71103	
JAE010_NODE_3_0	JAE010-metaspades	NODE_3_length_309025_cov_10.224682	19921.0	41617.0	21698.0		Yes	Yes	2	Terpene	antiSMASH		
JAE010_NODE_3020_0	JAE010-metaspades	NODE_3020_length_4738_cov_15.928678	75.0	4039.0	3964.0	Yes			1	Unknown	deepBGC	0.70556	
JAE010_NODE_3050_0	JAE010-metaspades	NODE_3050_length_4701_cov_17.210934	56.0	4310.0	4254.0	Yes			1	Polyketide	deepBGC	0.67497	
JAE010_NODE_3071_0	JAE010-metaspades	NODE_3071_length_4681_cov_6.821012	193.0	4607.0	4414.0	Yes			1	Unknown	deepBGC	0.62683	
JAE010_NODE_3077_0	JAE010-metaspades	NODE_3077_length_4678_cov_13.205711	970.0	4233.0	3263.0	Yes			1	Unknown	deepBGC	0.62533	
JAE010_NODE_3137_0	JAE010-metaspades	NODE_3137_length_4630_cov_4.786885	224.0	4437.0	4213.0	Yes			1	RiPP	deepBGC	0.77545	
JAE010_NODE_3150_0	JAE010-metaspades	NODE_3150_length_4620_cov_2.392990	397.0	4555.0	4158.0	Yes			1	Unknown	deepBGC	0.63691	
JAE010_NODE_3174_0	JAE010-metaspades	NODE_3174_length_4602_cov_4.874423	286.0	4537.0	4251.0	Yes			1	Unknown	deepBGC	0.62413	
JAE010_NODE_3207_0	JAE010-metaspades	NODE_3207_length_4561_cov_4.230360	81.0	3850.0	3769.0	Yes			1	Unknown	deepBGC	0.62173	
JAE010_NODE_322_0	JAE010-metaspades	NODE_322_length_19886_cov_6.430034	82.0	14412.0	14330.0	Yes			1	Unknown	deepBGC	0.76924	
JAE010_NODE_323_0	JAE010-metaspades	NODE_323_length_19685_cov_31.095059	3182.0	12559.0	9377.0		Yes		1	RiPP	GECCO	0.989944661970714	
JAE010_NODE_326_0	JAE010-metaspades	NODE_326_length_19411_cov_10.221637	1747.0	18671.0	16924.0	Yes	Yes		2	RiPP	deepBGC	0.88379	
JAE010_NODE_3286_0	JAE010-metaspades	NODE_3286_length_4476_cov_14.896404	45.0	3216.0	3171.0	Yes			1	Polyketide	deepBGC	0.66188	
JAE010_NODE_3373_0	JAE010-metaspades	NODE_3373_length_4411_cov_12.316345	83.0	4382.0	4299.0	Yes			1	RiPP	deepBGC	0.8134	
JAE010_NODE_341_0	JAE010-metaspades	NODE_341_length_18530_cov_28.070257	174.0	8839.0	8665.0	Yes			1	Terpene	deepBGC	0.70959	
JAE010_NODE_342_0	JAE010-metaspades	NODE_342_length_18512_cov_5.694100	5291.0	18280.0	12989.0	Yes			1	RiPP	deepBGC	0.75338	
JAE010_NODE_3425_0	JAE010-metaspades	NODE_3425_length_4369_cov_14.716504	307.0	4158.0	3851.0	Yes			1	RiPP	deepBGC	0.61849	
JAE010_NODE_3435_0	JAE010-metaspades	NODE_3435_length_4361_cov_17.723641	879.0	4251.0	3372.0	Yes			1	RiPP	deepBGC	0.97098	
JAE010_NODE_3440_0	JAE010-metaspades	NODE_3440_length_4357_cov_6.452115	297.0	3943.0	3646.0	Yes			1	Polyketide	deepBGC	0.66421	
JAE010_NODE_3443_0	JAE010-metaspades	NODE_3443_length_4355_cov_26.997209	174.0	3788.0	3614.0	Yes			1	Unknown	deepBGC	0.64804	
JAE010_NODE_350_0	JAE010-metaspades	NODE_350_length_18168_cov_8.370121	5542.0	15965.0	10423.0	Yes			1	Unknown	deepBGC	0.71027	
JAE010_NODE_3513_0	JAE010-metaspades	NODE_3513_length_4314_cov_14.567739	192.0	4082.0	3890.0	Yes			1	Other	deepBGC	0.62709	
JAE010_NODE_3535_0	JAE010-metaspades	NODE_3535_length_4291_cov_21.394004	565.0	4160.0	3595.0	Yes			1	Polyketide	deepBGC	0.65867	
JAE010_NODE_3625_0	JAE010-metaspades	NODE_3625_length_4221_cov_4.759482	493.0	4182.0	3689.0	Yes			1	Unknown	deepBGC	0.7348	
JAE010_NODE_3674_0	JAE010-metaspades	NODE_3674_length_4189_cov_25.307934	101.0	4147.0	4046.0	Yes			1	Unknown	deepBGC	0.6299	
JAE010_NODE_3679_0	JAE010-metaspades	NODE_3679_length_4187_cov_34.190223	212.0	4031.0	3819.0	Yes			1	Unknown	deepBGC	0.62976	
JAE010_NODE_3733_0	JAE010-metaspades	NODE_3733_length_4150_cov_21.246886	296.0	3888.0	3592.0	Yes			1	Unknown	deepBGC	0.69965	
JAE010_NODE_3775_0	JAE010-metaspades	NODE_3775_length_4121_cov_4.494589	208.0	3503.0	3295.0	Yes			1	RiPP	deepBGC	0.67079	
JAE010_NODE_378_0	JAE010-metaspades	NODE_378_length_17285_cov_6.722113	11035.0	16941.0	5906.0	Yes			1	Polyketide	deepBGC	0.74236	
JAE010_NODE_38_1	JAE010-metaspades	NODE_38_length_91199_cov_9.187275	48115.0	69041.0	20928.0	Yes		Yes	2	Terpene	antiSMASH		
JAE010_NODE_3814_0	JAE010-metaspades	NODE_3814_length_4096_cov_16.147736	264.0	3711.0	3447.0	Yes			1	Unknown	deepBGC	0.6168	
JAE010_NODE_3902_0	JAE010-metaspades	NODE_3902_length_4036_cov_18.844763	647.0	4017.0	3370.0	Yes			1	Unknown	deepBGC	0.93548	
JAE010_NODE_394_0	JAE010-metaspades	NODE_394_length_16786_cov_9.036041	2296.0	16337.0	14041.0	Yes			1	Unknown	deepBGC	0.80773	
JAE010_NODE_40_0	JAE010-metaspades	NODE_40_length_86556_cov_29.105224	80802.0	86270.0	5468.0	Yes			1	Polyketide	deepBGC	0.74587	
JAE010_NODE_412_0	JAE010-metaspades	NODE_412_length_16220_cov_21.515744	1748.0	7842.0	6094.0		Yes		1	RiPP	GECCO	0.81835932177941	
JAE010_NODE_413_0	JAE010-metaspades	NODE_413_length_16217_cov_35.279854	9290.0	15934.0	6644.0	Yes			1	Unknown	deepBGC	0.65272	
JAE010_NODE_4135_0	JAE010-metaspades	NODE_4135_length_3892_cov_3.786552	63.0	3731.0	3668.0	Yes			1	RiPP	deepBGC	0.83628	
JAE010_NODE_4239_0	JAE010-metaspades	NODE_4239_length_3826_cov_17.556616	41.0	3806.0	3765.0	Yes			1	Polyketide	deepBGC	0.63119	
JAE010_NODE_426_0	JAE010-metaspades	NODE_426_length_15726_cov_4.221173	613.0	7629.0	7016.0	Yes			1	RiPP	deepBGC	0.61395	
JAE010_NODE_4340_0	JAE010-metaspades	NODE_4340_length_3767_cov_2.653287	96.0	3752.0	3656.0	Yes			1	Unknown	deepBGC	0.66256	
JAE010_NODE_4381_0	JAE010-metaspades	NODE_4381_length_3745_cov_12.670461	103.0	3490.0	3387.0	Yes			1	Unknown	deepBGC	0.6579	
JAE010_NODE_4426_0	JAE010-metaspades	NODE_4426_length_3721_cov_32.033552	250.0	3579.0	3329.0	Yes			1	Polyketide	deepBGC	0.62899	
JAE010_NODE_451_0	JAE010-metaspades	NODE_451_length_15244_cov_26.335769	872.0	11185.0	10313.0	Yes			1	RiPP	deepBGC	0.65619	
JAE010_NODE_4522_0	JAE010-metaspades	NODE_4522_length_3672_cov_31.985347	181.0	3334.0	3153.0	Yes			1	Unknown	deepBGC	0.87689	
JAE010_NODE_4525_0	JAE010-metaspades	NODE_4525_length_3669_cov_18.084947	75.0	3412.0	3337.0	Yes			1	Unknown	deepBGC	0.75219	
JAE010_NODE_453_0	JAE010-metaspades	NODE_453_length_15222_cov_31.402519	932.0	15085.0	14153.0	Yes			1	Unknown	deepBGC	0.62106	
JAE010_NODE_458_0	JAE010-metaspades	NODE_458_length_15144_cov_32.883624	10632.0	15098.0	4466.0	Yes			1	NRP	deepBGC	0.84331	
JAE010_NODE_4642_0	JAE010-metaspades	NODE_4642_length_3608_cov_4.786378	383.0	3584.0	3201.0	Yes			1	RiPP	deepBGC	0.73033	
JAE010_NODE_4703_0	JAE010-metaspades	NODE_4703_length_3579_cov_5.777526	264.0	3400.0	3136.0	Yes			1	Unknown	deepBGC	0.6295	
JAE010_NODE_4871_0	JAE010-metaspades	NODE_4871_length_3502_cov_3.918190	57.0	3394.0	3337.0	Yes			1	Terpene	deepBGC	0.66583	
JAE010_NODE_488_0	JAE010-metaspades	NODE_488_length_14477_cov_24.481972	2834.0	14365.0	11531.0	Yes			1	RiPP	deepBGC	0.71901	
JAE010_NODE_49_1	JAE010-metaspades	NODE_49_length_77368_cov_30.601024	3699.0	47931.0	44234.0	Yes	Yes	Yes	3	NRP	antiSMASH		
JAE010_NODE_494_0	JAE010-metaspades	NODE_494_length_14404_cov_30.349711	290.0	8457.0	8167.0	Yes			1	RiPP	deepBGC	0.61524	
JAE010_NODE_520_0	JAE010-metaspades	NODE_520_length_13833_cov_14.551314	130.0	13367.0	13237.0		Yes		1	RiPP	GECCO	0.9891745838739712	
JAE010_NODE_5257_0	JAE010-metaspades	NODE_5257_length_3325_cov_8.948930	64.0	3220.0	3156.0	Yes			1	Unknown	deepBGC	0.7921	
JAE010_NODE_5318_0	JAE010-metaspades	NODE_5318_length_3302_cov_14.020018	59.0	3234.0	3175.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.96375	
JAE010_NODE_534_0	JAE010-metaspades	NODE_534_length_13571_cov_16.987866	7619.0	13273.0	5654.0		Yes		1	RiPP	GECCO	0.8170736152201956	
JAE010_NODE_548_0	JAE010-metaspades	NODE_548_length_13341_cov_9.314843	264.0	13002.0	12738.0	Yes	Yes		2	NRP	deepBGC	0.97724	
JAE010_NODE_553_0	JAE010-metaspades	NODE_553_length_13294_cov_24.617569	5423.0	12231.0	6808.0	Yes			1	RiPP	deepBGC	0.78087	
JAE010_NODE_557_0	JAE010-metaspades	NODE_557_length_13228_cov_9.192439	432.0	11202.0	10770.0	Yes			1	RiPP	deepBGC	0.6582	
JAE010_NODE_561_0	JAE010-metaspades	NODE_561_length_13201_cov_6.419900	9107.0	13141.0	4034.0		Yes		1	Unknown	GECCO	0.9643029571050302	
JAE010_NODE_562_0	JAE010-metaspades	NODE_562_length_13195_cov_34.584018	941.0	5559.0	4618.0	Yes			1	Unknown	deepBGC	0.69239	
JAE010_NODE_575_0	JAE010-metaspades	NODE_575_length_12983_cov_11.668317	8584.0	11667.0	3083.0	Yes			1	RiPP	deepBGC	0.70749	
JAE010_NODE_581_0	JAE010-metaspades	NODE_581_length_12862_cov_28.812290	341.0	5386.0	5045.0	Yes			1	Unknown	deepBGC	0.64001	
JAE010_NODE_612_0	JAE010-metaspades	NODE_612_length_12428_cov_25.675422	252.0	11082.0	10830.0	Yes			1	Unknown	deepBGC	0.94948	
JAE010_NODE_617_0	JAE010-metaspades	NODE_617_length_12376_cov_4.370262	62.0	8835.0	8773.0	Yes			1	RiPP	deepBGC	0.70857	
JAE010_NODE_624_0	JAE010-metaspades	NODE_624_length_12293_cov_26.733290	5571.0	12189.0	6618.0	Yes			1	Unknown	deepBGC	0.75587	
JAE010_NODE_629_0	JAE010-metaspades	NODE_629_length_12235_cov_25.045074	7953.0	11709.0	3756.0	Yes			1	Polyketide	deepBGC	0.83491	
JAE010_NODE_636_0	JAE010-metaspades	NODE_636_length_12180_cov_6.671753	7810.0	12122.0	4312.0	Yes			1	Unknown	deepBGC	0.91639	
JAE010_NODE_643_0	JAE010-metaspades	NODE_643_length_12100_cov_9.429722	349.0	10122.0	9773.0	Yes			1	Unknown	deepBGC	0.76855	
JAE010_NODE_648_0	JAE010-metaspades	NODE_648_length_12054_cov_7.560797	3515.0	9706.0	6191.0	Yes			1	Unknown	deepBGC	0.64372	
JAE010_NODE_653_0	JAE010-metaspades	NODE_653_length_11978_cov_6.774553	948.0	11536.0	10588.0	Yes			1	RiPP	deepBGC	0.666	
JAE010_NODE_656_0	JAE010-metaspades	NODE_656_length_11914_cov_7.099250	851.0	11418.0	10567.0		Yes		1	Polyketide	GECCO	0.9519371339927262	
JAE010_NODE_666_0	JAE010-metaspades	NODE_666_length_11775_cov_6.123549	3146.0	7921.0	4775.0	Yes			1	Unknown	deepBGC	0.73176	
JAE010_NODE_673_0	JAE010-metaspades	NODE_673_length_11705_cov_3.639056	856.0	6974.0	6118.0	Yes			1	RiPP	deepBGC	0.6245	
JAE010_NODE_686_0	JAE010-metaspades	NODE_686_length_11561_cov_9.703633	462.0	10099.0	9637.0	Yes			1	Polyketide	deepBGC	0.78882	
JAE010_NODE_708_0	JAE010-metaspades	NODE_708_length_11364_cov_3.572464	1180.0	6714.0	5534.0	Yes			1	Unknown	deepBGC	0.64054	
JAE010_NODE_71_0	JAE010-metaspades	NODE_71_length_61029_cov_10.701233	23059.0	37576.0	14517.0	Yes			1	Unknown	deepBGC	0.8038	
JAE010_NODE_713_0	JAE010-metaspades	NODE_713_length_11319_cov_9.344549	1587.0	11111.0	9524.0	Yes			1	RiPP	deepBGC	0.64346	
JAE010_NODE_731_0	JAE010-metaspades	NODE_731_length_11202_cov_9.409348	199.0	4933.0	4734.0	Yes			1	Unknown	deepBGC	0.66515	
JAE010_NODE_739_0	JAE010-metaspades	NODE_739_length_11053_cov_4.197854	288.0	4341.0	4053.0	Yes			1	Unknown	deepBGC	0.61887	
JAE010_NODE_740_0	JAE010-metaspades	NODE_740_length_11037_cov_6.453378	121.0	4409.0	4288.0	Yes			1	Unknown	deepBGC	0.63656	
JAE010_NODE_741_0	JAE010-metaspades	NODE_741_length_11032_cov_7.011114	3583.0	6873.0	3290.0	Yes			1	Unknown	deepBGC	0.65173	
JAE010_NODE_747_0	JAE010-metaspades	NODE_747_length_10886_cov_8.058536	214.0	9034.0	8820.0	Yes			1	Unknown	deepBGC	0.61861	
JAE010_NODE_79_0	JAE010-metaspades	NODE_79_length_56251_cov_9.922041	42508.0	54271.0	11763.0	Yes			1	RiPP	deepBGC	0.68534	
JAE010_NODE_819_0	JAE010-metaspades	NODE_819_length_10251_cov_2.951255	3144.0	9865.0	6721.0		Yes		1	RiPP	GECCO	0.8464845341150592	
JAE010_NODE_839_0	JAE010-metaspades	NODE_839_length_10067_cov_25.473931	5346.0	9899.0	4553.0	Yes			1	RiPP	deepBGC	0.66603	
JAE010_NODE_849_0	JAE010-metaspades	NODE_849_length_10031_cov_4.865477	914.0	9857.0	8943.0	Yes			1	Polyketide	deepBGC	0.67281	
JAE010_NODE_859_0	JAE010-metaspades	NODE_859_length_9951_cov_26.445736	260.0	9894.0	9634.0	Yes	Yes		2	Polyketide	deepBGC	0.9912	
JAE010_NODE_867_0	JAE010-metaspades	NODE_867_length_9866_cov_38.403629	72.0	9259.0	9187.0		Yes		1	Polyketide	GECCO	0.996875952914914	
JAE010_NODE_875_0	JAE010-metaspades	NODE_875_length_9840_cov_4.805621	42.0	4171.0	4129.0	Yes			1	RiPP	deepBGC	0.60652	
JAE010_NODE_890_0	JAE010-metaspades	NODE_890_length_9780_cov_35.506838	238.0	8643.0	8405.0	Yes			1	Unknown	deepBGC	0.74849	
JAE010_NODE_9_1	JAE010-metaspades	NODE_9_length_232931_cov_25.832958	185184.0	198411.0	13227.0	Yes			1	Unknown	deepBGC	0.8497	
JAE010_NODE_9_0	JAE010-metaspades	NODE_9_length_232931_cov_25.832958_A	91786.0	95862.0	4076.0	Yes			1	Unknown	deepBGC	0.65698	
JAE010_NODE_90_0	JAE010-metaspades	NODE_90_length_51762_cov_23.911579	24295.0	46114.0	21819.0	Yes	Yes		2	NRP	GECCO	0.9673337409960064	
JAE010_NODE_92_1	JAE010-metaspades	NODE_92_length_50735_cov_25.504282	25197.0	38000.0	12803.0	Yes			1	Unknown	deepBGC	0.63972	
JAE010_NODE_92_0	JAE010-metaspades	NODE_92_length_50735_cov_25.504282_A	9295.0	12934.0	3639.0	Yes			1	RiPP	deepBGC	0.63229	
JAE010_NODE_952_0	JAE010-metaspades	NODE_952_length_9366_cov_25.773923	2125.0	9094.0	6969.0	Yes			1	Unknown	deepBGC	0.62419	
JAE010_NODE_983_0	JAE010-metaspades	NODE_983_length_9201_cov_30.244041	846.0	7519.0	6673.0	Yes			1	Polyketide	deepBGC	0.72063	
JAE012_NODE_1_0	JAE012-metaspades	NODE_1_length_854345_cov_101.455554	685665.0	731373.0	45710.0	Yes	Yes	Yes	3	NRP	antiSMASH		
JAE012_NODE_1_1	JAE012-metaspades	NODE_1_length_854345_cov_101.455554_A	668932.0	680913.0	11981.0		Yes		1	NRP	GECCO	0.9783786905479244	
JAE012_NODE_1_2	JAE012-metaspades	NODE_1_length_854345_cov_101.455554_B	49368.0	55364.0	5996.0	Yes			1	Unknown	deepBGC	0.67174	
JAE012_NODE_1_3	JAE012-metaspades	NODE_1_length_854345_cov_101.455554_C	193790.0	199353.0	5563.0	Yes			1	Polyketide	deepBGC	0.73376	
JAE012_NODE_1_4	JAE012-metaspades	NODE_1_length_854345_cov_101.455554_D	351792.0	361337.0	9545.0		Yes		1	Terpene	GECCO	0.961938455965626	
JAE012_NODE_1_5	JAE012-metaspades	NODE_1_length_854345_cov_101.455554_E	669812.0	680248.0	10436.0	Yes			1	NRP	deepBGC	0.7709	
JAE012_NODE_1_8	JAE012-metaspades	NODE_1_length_854345_cov_101.455554_F	117370.0	129005.0	11635.0	Yes			1	Unknown	deepBGC	0.63805	
JAE012_NODE_1045_0	JAE012-metaspades	NODE_1045_length_11111_cov_30.195188	4110.0	8607.0	4497.0	Yes			1	Unknown	deepBGC	0.61304	
JAE012_NODE_1054_0	JAE012-metaspades	NODE_1054_length_11021_cov_4.026901	74.0	3975.0	3901.0	Yes			1	RiPP	deepBGC	0.67265	
JAE012_NODE_1069_0	JAE012-metaspades	NODE_1069_length_10883_cov_2.382434	566.0	8303.0	7737.0	Yes			1	Unknown	deepBGC	0.65646	
JAE012_NODE_1076_0	JAE012-metaspades	NODE_1076_length_10837_cov_35.576795	288.0	6122.0	5834.0	Yes			1	Unknown	deepBGC	0.61147	
JAE012_NODE_1086_0	JAE012-metaspades	NODE_1086_length_10755_cov_2.537944	5555.0	10725.0	5170.0	Yes			1	RiPP	deepBGC	0.61069	
JAE012_NODE_115_0	JAE012-metaspades	NODE_115_length_53484_cov_4.214303	117.0	53328.0	53211.0	Yes	Yes		2	NRP	deepBGC	0.96784	
JAE012_NODE_1156_0	JAE012-metaspades	NODE_1156_length_10305_cov_4.432878	979.0	10219.0	9240.0	Yes			1	RiPP	deepBGC	0.89639	
JAE012_NODE_1218_0	JAE012-metaspades	NODE_1218_length_9897_cov_4.359073	30.0	7155.0	7125.0	Yes			1	Polyketide	deepBGC	0.68605	
JAE012_NODE_125_0	JAE012-metaspades	NODE_125_length_51055_cov_17.751980	21128.0	25189.0	4061.0	Yes			1	Polyketide	deepBGC	0.60342	
JAE012_NODE_1258_0	JAE012-metaspades	NODE_1258_length_9655_cov_17.632396	580.0	7384.0	6804.0	Yes			1	Polyketide	deepBGC	0.6784	
JAE012_NODE_126_0	JAE012-metaspades	NODE_126_length_51020_cov_6.991386	29789.0	50004.0	20217.0			Yes	1	RRE-containing	antiSMASH		
JAE012_NODE_127_0	JAE012-metaspades	NODE_127_length_50578_cov_4.476931	37634.0	45529.0	7895.0	Yes			1	RiPP	deepBGC	0.7035	
JAE012_NODE_128_0	JAE012-metaspades	NODE_128_length_50441_cov_4.359941	62.0	5263.0	5201.0	Yes			1	RiPP	deepBGC	0.77259	
JAE012_NODE_1288_0	JAE012-metaspades	NODE_1288_length_9496_cov_2.688910	863.0	4433.0	3570.0	Yes			1	Unknown	deepBGC	0.7018	
JAE012_NODE_1349_0	JAE012-metaspades	NODE_1349_length_9128_cov_34.024027	298.0	5483.0	5185.0	Yes			1	RiPP	deepBGC	0.7007	
JAE012_NODE_135_0	JAE012-metaspades	NODE_135_length_49504_cov_11.635726	38241.0	48420.0	10179.0	Yes			1	Polyketide	deepBGC	0.61796	
JAE012_NODE_137_0	JAE012-metaspades	NODE_137_length_49239_cov_18.638012	16246.0	22999.0	6753.0	Yes			1	Unknown	deepBGC	0.60936	
JAE012_NODE_1433_0	JAE012-metaspades	NODE_1433_length_8767_cov_4.233815	316.0	8748.0	8432.0	Yes			1	Other	deepBGC	0.81916	
JAE012_NODE_1458_0	JAE012-metaspades	NODE_1458_length_8644_cov_2.682384	308.0	8090.0	7782.0	Yes	Yes		2	RiPP	deepBGC	0.87897	
JAE012_NODE_146_0	JAE012-metaspades	NODE_146_length_47158_cov_12.589007	21100.0	26053.0	4953.0	Yes			1	RiPP	deepBGC	0.66152	
